Date,Naive_Predicted,Actual,RMSE
1972-02-01,8.145332817139263,-3.0433439385573102,11.188676755696573
1972-03-01,8.135830102941593,-3.5287453923462198,11.664575495287814
1972-04-01,8.126871202343326,-3.1522616565126302,11.279132858855956
1972-05-01,8.119033381223192,-3.0896914942138,11.208724875436992
1972-06-01,8.112840569997372,-3.75913440646755,11.871974976464923
1972-07-01,8.10979470726869,-3.69041667214332,11.80021137941201
1972-08-01,8.105922446080157,-3.96823426517599,12.074156711256148
1972-09-01,8.10219316992318,-2.74370415822574,10.845897328148919
1972-10-01,8.098348194045755,-1.93714234420522,10.035490538250976
1972-11-01,8.095232025081513,-1.96464527480457,10.059877299886082
1972-12-01,8.091613553396776,-1.99361000495763,10.085223558354405
1973-01-01,8.08739760112171,-1.70929714051176,9.79669474163347
1973-02-01,8.0823816145653,-1.10896569389608,9.19134730846138
1973-03-01,8.075996844819256,-0.50631756542042,8.582314410239675
1973-04-01,8.069190917645493,0.06599084043763,8.003200077207863
1973-05-01,8.060671327280064,0.76997385593502,7.290697471345044
1973-06-01,8.050860634248329,1.18665240778284,6.864208226465489
1973-07-01,8.040478664748367,1.11858986483297,6.921888799915397
1973-08-01,8.03074827236179,1.18959062608101,6.841157646280779
1973-09-01,8.019537950069514,1.29162795818476,6.727909991884754
1973-10-01,8.008120049924239,0.99629290667921,7.0118271432450285
1973-11-01,7.99748314022568,1.6454975003629801,6.3519856398627
1973-12-01,7.985147947770607,2.4077050220234,5.577442925747207
1974-01-01,7.970609093838086,2.42294438662571,5.547664707212377
1974-02-01,7.9555720376190475,2.22301865028164,5.732553387337408
1974-03-01,7.939401947920633,1.92050133382453,6.018900614096102
1974-04-01,7.923568976116865,2.4697271508143,5.453841825302565
1974-05-01,7.906214285628803,2.82305605523798,5.083158230390822
1974-06-01,7.88776998453938,2.63903108821164,5.24873889632774
1974-07-01,7.869477928981587,3.83215556718379,4.037322361797797
1974-08-01,7.847634569129267,5.23983758513104,2.6077969839982265
1974-09-01,7.824985679443413,6.580788021937729,1.2441976575056843
1974-10-01,7.799548484326033,6.361215896785439,1.438332587540594
1974-11-01,7.774098678329012,6.18952509985482,1.584573578474192
1974-12-01,7.7492498402880905,6.86608257196788,0.8831672683202108
1975-01-01,7.723326597995107,6.49319145396334,1.2301351440317667
1975-02-01,7.698604919509916,6.0315045360044,1.6671003835055158
1975-03-01,7.675813053587026,5.467849026249301,2.2079640273377255
1975-04-01,7.654077626011593,5.4102054931585295,2.2438721328530633
1975-05-01,7.632409665143898,5.03077420472255,2.601635460421348
1975-06-01,7.6117397971424685,5.0408871619805,2.5708526351619687
1975-07-01,7.592741846825601,5.32700790039371,2.265733946431891
1975-08-01,7.573657239811204,5.8963523143215,1.677304925489704
1975-09-01,7.552616620405636,5.81467708071863,1.737939539687006
1975-10-01,7.530620460377856,5.478083843122071,2.052536617255785
1975-11-01,7.5091734889915065,5.97010097401355,1.5390725149779563
1975-12-01,7.487866022125617,6.654074724163039,0.8337912979625779
1976-01-01,7.466435099357929,5.75552004614769,1.7109150532102388
1976-02-01,7.446564451662506,5.9759385545582395,1.4706258971042665
1976-03-01,7.427791373932425,6.59650765760719,0.8312837163252347
1976-04-01,7.410130345574247,6.8264915193053,0.5836388262689471
1976-05-01,7.392139739356704,6.966340640356659,0.4257990990000451
1976-06-01,7.37508095345713,7.19846534420483,0.17661560925230013
1976-07-01,7.3583566143273185,6.77854120560914,0.5798154087181784
1976-08-01,7.342209689975284,7.11628335415959,0.22592633581569377
1976-09-01,7.327290435490715,6.58168442116924,0.7456060143214751
1976-10-01,7.313569440092552,6.9544710671768595,0.35909837291569247
1976-11-01,7.2993761996334525,7.3741610091351895,0.07478480950173694
1976-12-01,7.284036321485136,7.183943193708201,0.10009312777693502
1977-01-01,7.269321604243521,7.92373673156512,0.6544151273215997
1977-02-01,7.253599691034768,8.93394897560515,1.6803492845703811
1977-03-01,7.2364716832034865,9.43201595783886,2.195544274635374
1977-04-01,7.218791132414429,9.50215626131854,2.2833651289041104
1977-05-01,7.200423661445657,9.52949361660973,2.3290699551640737
1977-06-01,7.181690200621163,9.94754033381055,2.765850133189388
1977-07-01,7.163347789929627,10.17057469131228,3.007226901382653
1977-08-01,7.144900522213504,11.072523406677389,3.9276228844638847
1977-09-01,7.125727131555511,10.840109360941371,3.71438222938586
1977-10-01,7.106059059368188,9.70059401393503,2.594534954566842
1977-11-01,7.086002062517374,8.20694448285066,1.1209424203332867
1977-12-01,7.066771676389714,8.1048218319675,1.0380501555777863
1978-01-01,7.046986998263283,8.971822063712121,1.9248350654488382
1978-02-01,7.0265907330360795,9.477266521704369,2.4506757886682893
1978-03-01,7.0068791932355445,9.836358000947131,2.8294788077115864
1978-04-01,6.987513880216442,9.25189488884892,2.264381008632478
1978-05-01,6.967602515066533,8.49227002526282,1.5246675101962879
1978-06-01,6.948204204388496,9.12427446160417,2.176070257215674
1978-07-01,6.9283475925324485,9.13467085775028,2.206323265217831
1978-08-01,6.908512654949857,8.18158447201311,1.2730718170632533
1978-09-01,6.890499533942766,8.35417319112878,1.463673657186014
1978-10-01,6.871866956010941,9.12731891750973,2.255451961498788
1978-11-01,6.852170895383851,9.55532222395814,2.7031513285742887
1978-12-01,6.831095757683106,9.629254190730279,2.798158433047173
1979-01-01,6.810194691668162,9.60033615161357,2.790141459945408
1979-02-01,6.790838594150904,10.156353988021149,3.3655153938702442
1979-03-01,6.771284108872603,9.93159807436503,3.1603139654924277
1979-04-01,6.752594769488267,10.10617980298147,3.3535850334932036
1979-05-01,6.7338963246077785,10.8400152970846,4.106118972476821
1979-06-01,6.714051422740002,11.04179791658224,4.3277464938422385
1979-07-01,6.6956133780138165,11.287090177119929,4.591476799106112
1979-08-01,6.678240928259081,11.34078443352586,4.662543505266779
1979-09-01,6.661858105456503,11.30555260361936,4.643694498162857
1979-10-01,6.6455585197854745,11.75345005739023,5.107891537604756
1979-11-01,6.6283594633404155,11.66186041560251,5.033500952262094
1979-12-01,6.6109016604174204,11.581447133810329,4.970545473392908
1980-01-01,6.595228603270272,11.01402082141322,4.418792218142949
1980-02-01,6.580135054063423,10.35778271132481,3.7776476572613875
1980-03-01,6.566388699552615,11.78175713323863,5.215368433686015
1980-04-01,6.55036018280751,12.04204269759121,5.4916825147837
1980-05-01,6.534638905075527,11.998882624858789,5.464243719783262
1980-06-01,6.522063029720866,11.66744129574879,5.145378266027923
1980-07-01,6.510762633944831,11.10316674280786,4.592404108863029
1980-08-01,6.5004479302100595,9.79691859901767,3.2964706688076113
1980-09-01,6.490079627557913,9.0057723227128,2.515692695154888
1980-10-01,6.479042911200676,8.43323771458806,1.9541948033873835
1980-11-01,6.468121108411257,8.32776648239526,1.8596453739840033
1980-12-01,6.458011943728933,9.05256609547462,2.5945541517456876
1981-01-01,6.446289702453303,8.999376528357491,2.553086825904188
1981-02-01,6.433692786383296,10.64422441133434,4.210531624951044
1981-03-01,6.419638928030574,10.58547408601895,4.165835157988376
1981-04-01,6.405796457947696,10.74859855654792,4.342802098600224
1981-05-01,6.391491615554269,10.96327145013311,4.571779834578841
1981-06-01,6.377091626970212,10.97245625758118,4.595364630610969
1981-07-01,6.3631788435517995,11.39085753991322,5.027678696361421
1981-08-01,6.3488675356552,11.64852364920596,5.29965611355076
1981-09-01,6.334947334964757,12.645967903323442,6.311020568358685
1981-10-01,6.3188484198601325,12.481013401317021,6.162164981456889
1981-11-01,6.3034750230876355,12.14905586663286,5.845580843545225
1981-12-01,6.289475101704063,12.149326611580449,5.8598515098763855
1982-01-01,6.274502504492405,13.525435079719369,7.2509325752269636
1982-02-01,6.257843305490369,13.671369118165039,7.41352581267467
1982-03-01,6.2405548533638875,13.80266687949665,7.562112026132763
1982-04-01,6.222429992054591,13.25950616870195,7.037076176647359
1982-05-01,6.205069451964652,13.51777288868461,7.312703436719957
1982-06-01,6.187888747812751,14.08243126750017,7.894542519687418
1982-07-01,6.169536306568692,14.30515212015299,8.135615813584298
1982-08-01,6.151378013790216,14.31275985462921,8.161381840838994
1982-09-01,6.132775785336235,13.04857160174579,6.915795816409555
1982-10-01,6.116488666173736,11.95215720640898,5.835668540235244
1982-11-01,6.101738426227986,11.72542550530035,5.623687079072364
1982-12-01,6.086991838109097,11.89690134360594,5.809909505496843
1983-01-01,6.0722462143078815,11.45070153701413,5.378455322706248
1983-02-01,6.058072182696188,11.37872294809714,5.320650765400952
1983-03-01,6.045041204738747,11.15459652345689,5.109555318718143
1983-04-01,6.033151261417224,10.59706013415338,4.563908872736157
1983-05-01,6.022341188190811,10.25041728369018,4.228076095499368
1983-06-01,6.01284323641458,10.171755700388479,4.158912463973899
1983-07-01,6.0041317006228265,10.14482829963423,4.140696599011404
1983-08-01,5.995328922540322,10.60906739376594,4.613738471225618
1983-09-01,5.986685508338057,10.42953585223243,4.442850343894373
1983-10-01,5.978256320635807,10.48168317811664,4.503426857480833
1983-11-01,5.969328070790007,10.623588135321329,4.654260064531322
1983-12-01,5.961593132381371,10.74634707816972,4.784753945788348
1984-01-01,5.955246903612875,10.79876312683869,4.843516223225815
1984-02-01,5.9489504641886555,11.3896717110254,5.440721246836745
1984-03-01,5.9423206922777885,11.16473904524248,5.222418352964692
1984-04-01,5.935177141019435,10.76962112399326,4.834443982973826
1984-05-01,5.929032726143184,10.938875012197501,5.009842286054317
1984-06-01,5.9235354223008745,11.2629945585579,5.339459136257025
1984-07-01,5.917732411109904,11.31938853423488,5.401656123124976
1984-08-01,5.914054145071233,10.6764695039567,4.762415358885466
1984-09-01,5.912867144085424,10.63501794532386,4.722150801238436
1984-10-01,5.914040994485867,10.65557673390629,4.741535739420423
1984-11-01,5.914825511858322,10.45845846160276,4.543632949744437
1984-12-01,5.915306596951136,10.42288377667199,4.507577179720854
1985-01-01,5.916968792711655,10.1602663507621,4.243297558050445
1985-02-01,5.917974416902321,9.9615297703139,4.04355535341158
1985-03-01,5.918172204566262,10.29732942127608,4.379157216709818
1985-04-01,5.917389033821363,10.54959502085612,4.632205987034758
1985-05-01,5.916508506841046,10.63475615535809,4.718247648517044
1985-06-01,5.914973438726456,10.71565193131705,4.800678492590594
1985-07-01,5.913461178732086,10.87620855965088,4.9627473809187945
1985-08-01,5.912448306057926,11.1312213640113,5.218773057953373
1985-09-01,5.912420554348036,11.75911215132323,5.846691596975194
1985-10-01,5.912252321174836,11.699545839275661,5.787293518100825
1985-11-01,5.9115063272262915,11.30360579625291,5.392099469026618
1985-12-01,5.911606832623868,11.13832933132175,5.226722498697881
1986-01-01,5.912878181753216,11.03866339872452,5.125785216971304
1986-02-01,5.912609193487224,10.99405597776628,5.081446784279056
1986-03-01,5.912717264069255,10.20065508737588,4.287937823306625
1986-04-01,5.9138821540071405,9.86214540478656,3.9482632507794193
1986-05-01,5.915434210750844,10.07337068963858,4.157936478887736
1986-06-01,5.917218432193299,9.92715282481846,4.009934392625161
1986-07-01,5.919390037128912,9.71748687483542,3.798096837706507
1986-08-01,5.920843761610266,9.80155292754698,3.8807091659367146
1986-09-01,5.922863085246329,10.31088235866306,4.388019273416731
1986-10-01,5.923974082440129,10.74210452551678,4.818130443076651
1986-11-01,5.925708925848776,10.89262320822423,4.966914282375454
1986-12-01,5.9281432990979965,10.84688733372283,4.918744034624833
1987-01-01,5.930250345901034,10.521712997774289,4.591462651873255
1987-02-01,5.93358951907635,10.30666167005045,4.3730721509741
1987-03-01,5.938606842582252,9.78808838023976,3.849481537657508
1987-04-01,5.944438911222079,9.547154030797241,3.602715119575162
1987-05-01,5.950368440138906,10.54416961724187,4.593801177102964
1987-06-01,5.956323723294433,10.657640898187081,4.701317174892648
1987-07-01,5.962953651218877,10.950345027898202,4.987391376679325
1987-08-01,5.969931463889016,10.33421753377836,4.364286069889345
1987-09-01,5.978379463794294,10.83585202171864,4.857472557924346
1987-10-01,5.986415380979661,12.42782151631709,6.441406135337429
1987-11-01,5.992544388624802,13.79844068422759,7.805896295602787
1987-12-01,5.996192494216608,14.26218669849701,8.265994204280402
1988-01-01,5.9996606345747505,13.823197341745061,7.823536707170311
1988-02-01,6.004541031010116,14.16558931135902,8.161048280348904
1988-03-01,6.010234023617811,14.421543923692301,8.411309900074489
1988-04-01,6.016496092320478,14.94515538637941,8.928659294058932
1988-05-01,6.021782691661211,15.191947926139179,9.170165234477967
1988-06-01,6.025812850443595,14.57054956333074,8.544736712887145
1988-07-01,6.0308592048591665,15.142125977307899,9.111266772448733
1988-08-01,6.03590605307525,14.545422414527632,8.509516361452382
1988-09-01,6.039389297261836,13.816317729335669,7.7769284320738326
1988-10-01,6.043140972940713,13.54781360533008,7.504672632389368
1988-11-01,6.048131552139044,14.98002183797238,8.931890285833337
1988-12-01,6.053797449831806,15.204074375042179,9.150276925210374
1989-01-01,6.059564315542932,15.40282261614802,9.343258300605088
1989-02-01,6.065266041526944,15.05428762996861,8.989021588441666
1989-03-01,6.071843353338027,15.43588922808678,9.364045874748752
1989-04-01,6.078038786277075,15.503405201669501,9.425366415392427
1989-05-01,6.084494140470512,15.09207545662996,9.007581316159449
1989-06-01,6.092102974321095,14.665589177332139,8.573486203011043
1989-07-01,6.100009835251224,14.84937641555732,8.749366580306095
1989-08-01,6.108282690660903,13.875801545657529,7.767518854996626
1989-09-01,6.116614699805592,13.73748080972197,7.620866109916377
1989-10-01,6.1248642036272365,13.59339406589825,7.468529862271014
1989-11-01,6.1337984668871774,14.60558355437451,8.471785087487333
1989-12-01,6.142559262368501,14.63144713868969,8.48888787632119
1990-01-01,6.151165097608125,14.957948186985739,8.806783089377614
1990-02-01,6.158847334138622,14.949605587691849,8.790758253553227
1990-03-01,6.165470260601061,15.05498211022891,8.889511849627848
1990-04-01,6.174314806857183,15.206116521608429,9.031801714751246
1990-05-01,6.183540794106765,14.45448642741518,8.270945633308415
1990-06-01,6.192670059147192,14.455410232536181,8.26274017338899
1990-07-01,6.2012512052860655,14.55014884430765,8.348897639021583
1990-08-01,6.208922434609261,15.70564545635939,9.496723021750128
1990-09-01,6.2145286786161495,16.13032227149107,9.915793592874921
1990-10-01,6.218883192881511,15.83035448252367,9.61147128964216
1990-11-01,6.2223323432268485,15.41975191319529,9.197419569968442
1990-12-01,6.225606735356193,14.522336198855989,8.296729463499796
1991-01-01,6.229996423803581,14.649112480055958,8.419116056252378
1991-02-01,6.234290036368781,13.12398388639966,6.889693850030879
1991-03-01,6.241116560169038,11.707815588530531,5.466699028361493
1991-04-01,6.2478311776742155,11.48066049088081,5.232829313206595
1991-05-01,6.254776806345317,12.227332751167399,5.972555944822082
1991-06-01,6.262031805796454,11.9315518156239,5.669520009827446
1991-07-01,6.269278612645353,11.591094263251819,5.3218156506064656
1991-08-01,6.277145861381555,11.0991402751023,4.821994413720745
1991-09-01,6.285384170872084,9.81340932644538,3.528025155573295
1991-10-01,6.29512472788962,10.19140251591708,3.8962777880274597
1991-11-01,6.304583273261833,10.78517203724971,4.480588763987877
1991-12-01,6.31350613218301,10.895246905515311,4.581740773332301
1992-01-01,6.322402199986968,10.06883892416612,3.7464367241791514
1992-02-01,6.333365720351859,9.75652099875556,3.4231552784037014
1992-03-01,6.3445177011995995,10.39346842654096,4.04895072534136
1992-04-01,6.355835074763024,9.92473008658469,3.568895011821666
1992-05-01,6.366295182481113,9.40228370768159,3.0359885252004775
1992-06-01,6.377114362066897,8.91511606171029,2.5380016996433925
1992-07-01,6.388753813585679,7.48956599860077,1.1008121850150907
1992-08-01,6.400694082524695,7.50521177233505,1.104517689810355
1992-09-01,6.412609844229671,6.954487764106029,0.5418779198763586
1992-10-01,6.422588734090597,6.95463672685392,0.5320479927633226
1992-11-01,6.430891389454438,7.36587144992082,0.9349800604663816
1992-12-01,6.43882922171208,6.92570001637469,0.4868707946626101
1993-01-01,6.44699998836162,6.89205544225497,0.44505545389334955
1993-02-01,6.4544793628738075,5.96008359866011,0.4943957642136976
1993-03-01,6.461828980165184,5.84589498500141,0.6159339951637746
1993-04-01,6.468822672480076,6.58908204128838,0.12025936880830379
1993-05-01,6.474965882988518,7.09717971550787,0.6222138325193525
1993-06-01,6.480575766199071,7.603362047263119,1.122786281064048
1993-07-01,6.486052294291341,7.64915778473942,1.1631054904480793
1993-08-01,6.491472703188143,7.43238863252457,0.9409159293364269
1993-09-01,6.4975638195943235,7.60979634683007,1.1122325272357463
1993-10-01,6.503371754649921,7.7493239381001,1.2459521834501794
1993-11-01,6.5092394706137355,7.91503760691609,1.4057981363023542
1993-12-01,6.515298894273099,8.15754678080959,1.6422478865364907
1994-01-01,6.521521023955299,8.46988855046779,1.9483675265124907
1994-02-01,6.527801849363351,8.574091689351459,2.0462898399881073
1994-03-01,6.534930690802739,8.525798551833901,1.9908678610311625
1994-04-01,6.541709326753601,8.98080685186901,2.4390975251154092
1994-05-01,6.547890484351905,8.52781230578767,1.9799218214357648
1994-06-01,6.55430068074292,8.71658207274506,2.16228139200214
1994-07-01,6.561164665987549,8.5737172821608,2.0125526161732505
1994-08-01,6.568090756043222,8.1315070024978,1.5634162464545787
1994-09-01,6.574062236781469,8.34676666405329,1.7727044272718206
1994-10-01,6.579956221844665,8.35632992767434,1.7763737058296742
1994-11-01,6.5858629182389565,8.91193770790323,2.326074789664273
1994-12-01,6.591467253323419,9.35812392019217,2.7666566668687516
1995-01-01,6.597003982403403,8.9664153638161,2.3694113814126974
1995-02-01,6.602145775142737,8.72089988587272,2.1187541107299834
1995-03-01,6.6069863860867875,8.37050012168041,1.7635137355936221
1995-04-01,6.612296232180586,7.72831598298422,1.116019750803634
1995-05-01,6.6179532706700614,7.54908214365983,0.9311288729897687
1995-06-01,6.6237162590268595,7.46034625581,0.8366299967831408
1995-07-01,6.629578631050197,7.22891264589864,0.5993340148484423
1995-08-01,6.635653924224163,7.18060562370286,0.5449516994786974
1995-09-01,6.642076163423857,6.71119034729692,0.06911418387306334
1995-10-01,6.649375786801746,6.34450961532198,0.30486617147976514
1995-11-01,6.656569761235469,6.58897390429147,0.06759585694399828
1995-12-01,6.663180054315153,6.496255336682689,0.16692471763246353
1996-01-01,6.669536800447265,6.615468706570771,0.05406809387649414
1996-02-01,6.675734143139856,6.0167400392254695,0.6589941039143863
1996-03-01,6.68185074630505,6.19064776461455,0.4912029816904999
1996-04-01,6.686827838725235,6.20512836494946,0.48169947377577493
1996-05-01,6.691312750541706,5.84254181691858,0.8487709336231264
1996-06-01,6.696082930991771,5.40459480031398,1.2914881306777914
1996-07-01,6.700633733659132,5.843108413894741,0.8575253197643917
1996-08-01,6.7048768463752735,5.76172699588211,0.9431498504931639
