Date,Actual,Predicted,RMSE
1960-01-01,5.1609699366200505,2.4123729583123787,2.748596978307672
1960-02-01,5.18574610393267,2.953197819130893,2.2325482848017772
1960-03-01,5.45390317248741,3.143384509272154,2.3105186632152557
1960-04-01,4.94884347322754,3.0379952043543863,1.9108482688731536
1960-05-01,3.74777730182829,3.163727992622639,0.5840493092056511
1960-06-01,3.29648614534536,2.7623907639329044,0.5340953814124556
1960-07-01,3.5268890757965203,3.076810255665202,0.4500788201313184
1960-08-01,3.70556454559889,2.9436673499886337,0.7618971956102563
1960-09-01,4.57793660541414,3.3561106729023287,1.2218259325118117
1960-10-01,5.02964133508956,3.705441579936297,1.3241997551532632
1960-11-01,4.63327085172033,3.3215531020452436,1.3117177496750867
1960-12-01,5.02673350774369,3.018387481497038,2.008346026246652
1961-01-01,4.89482021718561,2.4400336075261624,2.4547866096594477
1961-02-01,4.8460260605128,1.9776617101493388,2.8683643503634615
1961-03-01,4.7623029721759895,1.683499398881393,3.0788035732945964
1961-04-01,4.81268619524073,1.4149032095284086,3.397782985712321
1961-05-01,4.51258875796443,1.3308694126389957,3.181719345325434
1961-06-01,4.38050706320893,1.6235895777636093,2.756917485445321
1961-07-01,4.37901171458126,1.527736588216417,2.8512751263648433
1961-08-01,3.7674533436010202,1.1874135682021425,2.5800397753988777
1961-09-01,4.11377900502478,1.3014137716190142,2.8123652334057656
1961-10-01,3.753836997554,1.2995520751824756,2.4542849223715244
1961-11-01,2.8104043479765,0.9726639065313307,1.8377404414451695
1961-12-01,3.3538175321390797,0.9020067278746833,2.4518108042643965
1962-01-01,4.17105826024299,1.0711927465990243,3.099865513643966
1962-02-01,4.17319828251385,1.0654941912453175,3.1077040912685323
1962-03-01,4.38205075226736,1.0690863163668665,3.3129644359004935
1962-04-01,4.83498633188741,1.5066038313702803,3.3283825005171295
1962-05-01,5.51185985515312,2.1346776208185583,3.377182234334562
1962-06-01,6.827486498493821,3.6067524626184033,3.2207340358754175
1962-07-01,6.47182822451888,3.3848339701042827,3.0869942544145976
1962-08-01,6.52470935552145,3.429645714454165,3.095063641067285
1962-09-01,6.46807842201797,2.8597597711557237,3.6083186508622465
1962-10-01,6.7708602152785495,3.129294825746342,3.6415653895322073
1962-11-01,6.5501446156986205,3.046702441991057,3.5034421737075636
1962-12-01,6.28718597966837,2.8164760840102065,3.470709895658163
1963-01-01,5.93553936842161,2.364444318031709,3.571095050389901
1963-02-01,5.33693062376707,1.8978148182597865,3.4391158055072832
1963-03-01,5.14264223292693,2.0309201180362875,3.111722114890642
1963-04-01,4.3887278797796805,1.5464203701515622,2.8423075096281183
1963-05-01,3.81264124453937,1.3568852712533195,2.4557559732860503
1963-06-01,3.5450858712644298,1.4355818951271777,2.109503976137252
1963-07-01,3.80775797658754,1.6533273696198165,2.1544306069677233
1963-08-01,3.14304775292979,1.3448413766922256,1.7982063762375646
1963-09-01,3.0299155865835403,1.0862517932026057,1.9436637933809346
1963-10-01,3.34915360195571,1.0958045394386486,2.2533490625170614
1963-11-01,2.58233365244942,1.196329677626899,1.386003974822521
1963-12-01,1.58805221746098,1.063186617890305,0.5248655995706748
1964-01-01,1.33926730124198,0.8460128537222849,0.49325444751969516
1964-02-01,0.8083923909201599,0.8379233683531186,0.029530977432958738
1964-03-01,0.9253954388512999,0.672783620492095,0.252611818359205
1964-04-01,0.21808639941738,0.5885373951780446,0.3704509957606646
1964-05-01,-0.30149969916433,0.5449611861348433,0.8464608852991733
1964-06-01,-0.27048679423669,0.6687640360158884,0.9392508302525784
1964-07-01,-1.89450392500539,0.4583423850696473,2.352846310075037
1964-08-01,-2.29906801013305,0.5960888450129058,2.895156855145956
1964-09-01,-3.5963149282603304,0.5250006781480554,4.121315606408386
1964-10-01,-3.6528642143336696,0.4325483382061428,4.085412552539813
1964-11-01,-3.43272727812612,0.439633768171964,3.872361046298084
1964-12-01,-3.96805567614091,0.4983391137906521,4.466394789931562
1965-01-01,-3.4755937557960803,0.2998490768577877,3.775442832653868
1965-02-01,-2.64890220948198,0.2747991196041628,2.9237013290861427
1965-03-01,-2.21380649323538,0.2957466927665209,2.509553186001901
1965-04-01,-2.22651252965739,0.24051447283883043,2.4670270024962204
1965-05-01,-1.81372001150913,0.14425256890389893,1.957972580413029
1965-06-01,-1.08932144798304,0.5185334609610619,1.6078549089441019
1965-07-01,-1.16709277278281,0.5311453585980956,1.6982381313809056
1965-08-01,-2.1050276867498,0.5105743612655509,2.615602048015351
1965-09-01,-2.58761315240095,0.38464024946131925,2.972253401862269
1965-10-01,-2.37788032011569,0.26774774397654166,2.645628064092232
1965-11-01,-2.3561836699148597,0.2162599217118375,2.5724435916266972
1965-12-01,-2.45608214208239,0.31229179848081134,2.7683739405632015
1966-01-01,-1.77341607901369,0.3828962979185988,2.1563123769322887
1966-02-01,-1.3016897705553299,0.5997868774012307,1.9014766479565606
1966-03-01,-0.81990886933697,1.0226590973157208,1.8425679666526908
1966-04-01,-1.00947336423591,0.8505013540718203,1.8599747183077302
1966-05-01,-0.60843084754333,1.483884054285462,2.092314901828792
1966-06-01,-0.48535843755380004,1.623992169785394,2.109350607339194
1966-07-01,-0.24684475548130003,1.9324787090813755,2.1793234645626756
1966-08-01,0.30032157325892,2.6004891278113718,2.3001675545524516
1966-09-01,0.83725961215932,3.0102484628675654,2.1729888507082453
1966-10-01,0.58597346247946,3.228943403792405,2.642969941312945
1966-11-01,0.012934079183079998,2.7918006566819438,2.7788665774988637
1966-12-01,0.27983091447607,2.8291145279037364,2.5492836134276664
