Date,Prediction,Actual,RMSE,Best_Params
1964-02-01,0.2005119107050322,0.8083923909201599,0.6078804802151277,"{'n_estimators': 100, 'max_depth': 10}"
1964-03-01,-0.0003677768177640278,0.9253954388512999,0.9257632156690639,"{'n_estimators': 50, 'max_depth': 20}"
1964-04-01,1.0846218223426274,0.21808639941738,0.8665354229252473,"{'n_estimators': 100, 'max_depth': 10}"
1964-05-01,1.164798207636367,-0.30149969916433,1.466297906800697,"{'n_estimators': 50, 'max_depth': 10}"
1964-06-01,1.05906208387263,-0.27048679423669,1.3295488781093199,"{'n_estimators': 200, 'max_depth': 10}"
1964-07-01,0.9929730533036855,-1.89450392500539,2.8874769783090755,"{'n_estimators': 200, 'max_depth': 5}"
1964-08-01,1.4314979594657005,-2.29906801013305,3.7305659695987505,"{'n_estimators': 100, 'max_depth': 10}"
1964-09-01,0.9941078340760485,-3.5963149282603304,4.590422762336379,"{'n_estimators': 100, 'max_depth': 5}"
1964-10-01,1.593023181596508,-3.6528642143336696,5.245887395930177,"{'n_estimators': 100, 'max_depth': 10}"
1964-11-01,1.6834296178477925,-3.43272727812612,5.116156895973913,"{'n_estimators': 50, 'max_depth': 20}"
1964-12-01,1.4922063403608499,-3.96805567614091,5.46026201650176,"{'n_estimators': 50, 'max_depth': 10}"
1965-01-01,1.6025861940692827,-3.4755937557960803,5.078179949865363,"{'n_estimators': 50, 'max_depth': 10}"
1965-02-01,1.8497494976427233,-2.64890220948198,4.498651707124703,"{'n_estimators': 100, 'max_depth': 20}"
1965-03-01,1.6106627117510226,-2.21380649323538,3.8244692049864026,"{'n_estimators': 50, 'max_depth': 10}"
1965-04-01,1.8753373397492885,-2.22651252965739,4.101849869406679,"{'n_estimators': 50, 'max_depth': 20}"
1965-05-01,1.11657740259641,-1.81372001150913,2.93029741410554,"{'n_estimators': 50, 'max_depth': 20}"
1965-06-01,0.9626679917211954,-1.08932144798304,2.0519894397042355,"{'n_estimators': 50, 'max_depth': 10}"
1965-07-01,1.016206431590607,-1.16709277278281,2.1832992043734167,"{'n_estimators': 50, 'max_depth': 20}"
1965-08-01,1.3962737335027426,-2.1050276867498,3.5013014202525428,"{'n_estimators': 100, 'max_depth': 20}"
1965-09-01,1.8406161582568317,-2.58761315240095,4.428229310657781,"{'n_estimators': 200, 'max_depth': 20}"
1965-10-01,1.0792540432649664,-2.37788032011569,3.4571343633806566,"{'n_estimators': 50, 'max_depth': 20}"
1965-11-01,1.0500361811559555,-2.3561836699148597,3.4062198510708153,"{'n_estimators': 50, 'max_depth': 10}"
1965-12-01,1.1619091372041461,-2.45608214208239,3.617991279286536,"{'n_estimators': 200, 'max_depth': 20}"
1966-01-01,-0.007216959815478949,-1.77341607901369,1.766199119198211,"{'n_estimators': 200, 'max_depth': 10}"
1966-02-01,1.160323252066896,-1.3016897705553299,2.4620130226222257,"{'n_estimators': 200, 'max_depth': 10}"
1966-03-01,1.2323441063431109,-0.81990886933697,2.052252975680081,"{'n_estimators': 100, 'max_depth': 20}"
1966-04-01,0.948216293093237,-1.00947336423591,1.957689657329147,"{'n_estimators': 50, 'max_depth': 5}"
1966-05-01,-0.2960686823319771,-0.60843084754333,0.3123621652113529,"{'n_estimators': 100, 'max_depth': 20}"
1966-06-01,-0.1442771640509081,-0.48535843755380004,0.34108127350289197,"{'n_estimators': 50, 'max_depth': 10}"
1966-07-01,0.007783506969149273,-0.24684475548130003,0.2546282624504493,"{'n_estimators': 50, 'max_depth': 10}"
1966-08-01,0.9392014970929132,0.30032157325892,0.6388799238339933,"{'n_estimators': 50, 'max_depth': 5}"
1966-09-01,5.981880700572885,0.83725961215932,5.144621088413565,"{'n_estimators': 50, 'max_depth': 5}"
1966-10-01,8.338757180908452,0.58597346247946,7.752783718428992,"{'n_estimators': 100, 'max_depth': 20}"
1966-11-01,1.3527562593039777,0.012934079183079998,1.3398221801208976,"{'n_estimators': 100, 'max_depth': 20}"
1966-12-01,0.7419999490201196,0.27983091447607,0.46216903454404956,"{'n_estimators': 50, 'max_depth': 20}"
1967-01-01,-0.037516259132398096,-0.23003099633072,0.1925147371983219,"{'n_estimators': 200, 'max_depth': 20}"
1967-02-01,1.1063169520954848,-0.9335880523184299,2.0399050044139146,"{'n_estimators': 100, 'max_depth': 10}"
1967-03-01,0.4014334884044872,-1.23251214475457,1.6339456331590572,"{'n_estimators': 50, 'max_depth': 5}"
1967-04-01,0.5323829090005182,-1.59759493259649,2.1299778415970083,"{'n_estimators': 50, 'max_depth': 10}"
1967-05-01,0.6362986085757523,-1.81037099513581,2.4466696037115625,"{'n_estimators': 100, 'max_depth': 5}"
1967-06-01,0.4454628905468491,-1.6593517526992798,2.104814643246129,"{'n_estimators': 100, 'max_depth': 5}"
1967-07-01,0.8651230528803562,-1.74668251695804,2.6118055698383964,"{'n_estimators': 50, 'max_depth': 10}"
1967-08-01,0.6485072873750282,-2.13502055625495,2.783527843629978,"{'n_estimators': 50, 'max_depth': 5}"
1967-09-01,0.6485072873750282,-2.41328787929648,3.061795166671508,"{'n_estimators': 50, 'max_depth': 5}"
1967-10-01,-0.030483522687762582,-2.64164141012711,2.6111578874393473,"{'n_estimators': 100, 'max_depth': 10}"
1967-11-01,0.6161488359822104,-2.2791959816528,2.8953448176350105,"{'n_estimators': 100, 'max_depth': 10}"
1967-12-01,1.594092746582519,-2.58815124930902,4.182243995891539,"{'n_estimators': 50, 'max_depth': 10}"
1968-01-01,-0.2694154193605147,-2.92678669783916,2.6573712784786454,"{'n_estimators': 50, 'max_depth': 10}"
1968-02-01,0.07366697876821315,-2.6320637692261397,2.7057307479943526,"{'n_estimators': 200, 'max_depth': 10}"
1968-03-01,1.2637725856221724,-2.50148949914358,3.7652620847657525,"{'n_estimators': 50, 'max_depth': 20}"
1968-04-01,0.6036990980364961,-2.80887777353898,3.412576871575476,"{'n_estimators': 100, 'max_depth': 5}"
1968-05-01,0.0904676831196534,-2.59576464920555,2.6862323323252038,"{'n_estimators': 200, 'max_depth': 10}"
1968-06-01,1.1071995621092439,-2.86096205249908,3.9681616146083236,"{'n_estimators': 50, 'max_depth': 10}"
1968-07-01,0.8049648800261759,-2.88994651085006,3.694911390876236,"{'n_estimators': 50, 'max_depth': 5}"
1968-08-01,0.9180696455483058,-2.02599536456709,2.944065010115396,"{'n_estimators': 50, 'max_depth': 5}"
1968-09-01,0.5370957402501435,-2.36989169817403,2.9069874384241734,"{'n_estimators': 100, 'max_depth': 5}"
1968-10-01,1.0800215471645493,-2.93677123627972,4.016792783444269,"{'n_estimators': 50, 'max_depth': 10}"
1968-11-01,0.3505184718120738,-3.6643228172882596,4.0148412891003336,"{'n_estimators': 100, 'max_depth': 10}"
1968-12-01,0.8599235003604183,-3.6194372497889398,4.479360750149358,"{'n_estimators': 50, 'max_depth': 5}"
1969-01-01,0.9980989818085098,-2.88721016447751,3.8853091462860196,"{'n_estimators': 100, 'max_depth': 5}"
1969-02-01,0.5186616598702107,-3.0255130155565397,3.5441746754267505,"{'n_estimators': 100, 'max_depth': 10}"
1969-03-01,0.7499316673426292,-2.6294536014482497,3.379385268790879,"{'n_estimators': 200, 'max_depth': 5}"
1969-04-01,0.5941791163903803,-2.67142145027811,3.2656005666684904,"{'n_estimators': 100, 'max_depth': 5}"
1969-05-01,0.810137131662357,-3.2877791186195098,4.097916250281867,"{'n_estimators': 50, 'max_depth': 5}"
1969-06-01,1.0610707886271151,-2.61559920870978,3.6766699973368953,"{'n_estimators': 50, 'max_depth': 5}"
1969-07-01,5.456213085822688,-2.1122186476369698,7.568431733459658,"{'n_estimators': 50, 'max_depth': 5}"
1969-08-01,6.677920412845548,-1.64423305545108,8.322153468296628,"{'n_estimators': 200, 'max_depth': 10}"
1969-09-01,5.789171424749835,-1.6346310010965301,7.423802425846365,"{'n_estimators': 50, 'max_depth': 20}"
1969-10-01,6.873479286478636,-2.12596026719444,8.999439553673076,"{'n_estimators': 50, 'max_depth': 10}"
1969-11-01,6.26890120697831,-2.2925778303101296,8.56147903728844,"{'n_estimators': 50, 'max_depth': 5}"
1969-12-01,6.350396714108289,-1.41370359892347,7.764100313031759,"{'n_estimators': 200, 'max_depth': 5}"
1970-01-01,6.332988397879246,-1.1477621398428501,7.480750537722097,"{'n_estimators': 50, 'max_depth': 5}"
1970-02-01,6.033868200968888,-0.48549116449231,6.519359365461198,"{'n_estimators': 200, 'max_depth': 5}"
1970-03-01,9.130056087777383,-1.6882974241758602,10.818353511953244,"{'n_estimators': 50, 'max_depth': 10}"
1970-04-01,9.1932915909828,-1.56181912689615,10.755110717878951,"{'n_estimators': 50, 'max_depth': 5}"
1970-05-01,9.34589948126225,0.03291134671612,9.312988134546131,"{'n_estimators': 200, 'max_depth': 10}"
1970-06-01,8.364869386151815,0.6684580177345101,7.696411368417305,"{'n_estimators': 50, 'max_depth': 5}"
1970-07-01,7.913603089010612,1.15743139559907,6.7561716934115426,"{'n_estimators': 200, 'max_depth': 5}"
1970-08-01,7.771401090486804,1.10893055109326,6.662470539393544,"{'n_estimators': 200, 'max_depth': 5}"
1970-09-01,7.291100702899517,0.73995040543766,6.551150297461858,"{'n_estimators': 50, 'max_depth': 5}"
1970-10-01,7.1738017751533665,0.77786185512358,6.395939920029787,"{'n_estimators': 100, 'max_depth': 5}"
1970-11-01,7.04336636956309,1.18102797955617,5.86233839000692,"{'n_estimators': 50, 'max_depth': 20}"
1970-12-01,9.184698952964983,0.31555751529843,8.869141437666553,"{'n_estimators': 100, 'max_depth': 20}"
1971-01-01,5.979893885175582,-0.16709123430016,6.146985119475742,"{'n_estimators': 50, 'max_depth': 10}"
1971-02-01,5.775872505005442,-0.9586367071483001,6.734509212153742,"{'n_estimators': 100, 'max_depth': 5}"
1971-03-01,5.810486564413821,-0.87534280564596,6.68582937005978,"{'n_estimators': 100, 'max_depth': 5}"
1971-04-01,5.950011011966308,-1.14716032578183,7.097171337748138,"{'n_estimators': 100, 'max_depth': 10}"
1971-05-01,5.856928749348367,-1.2261023454120101,7.083031094760377,"{'n_estimators': 50, 'max_depth': 5}"
1971-06-01,5.601789093483493,-0.9966835847881401,6.598472678271634,"{'n_estimators': 50, 'max_depth': 10}"
1971-07-01,5.5652860869153855,-1.23612564954272,6.801411736458105,"{'n_estimators': 100, 'max_depth': 5}"
1971-08-01,6.698313600123987,-1.05667923166085,7.754992831784836,"{'n_estimators': 50, 'max_depth': 5}"
1971-09-01,5.819261829209962,-2.24577441579947,8.065036245009432,"{'n_estimators': 100, 'max_depth': 10}"
1971-10-01,8.060291988038198,-1.89054545665326,9.950837444691459,"{'n_estimators': 50, 'max_depth': 10}"
1971-11-01,5.883651252585505,-1.18648291712324,7.070134169708745,"{'n_estimators': 200, 'max_depth': 5}"
1971-12-01,6.3129735175336394,-1.73583700374462,8.04881052127826,"{'n_estimators': 50, 'max_depth': 5}"
1972-01-01,5.861497118750282,-2.6714873596010698,8.532984478351352,"{'n_estimators': 50, 'max_depth': 5}"
1972-02-01,5.831918712684864,-3.0433439385573102,8.875262651242174,"{'n_estimators': 50, 'max_depth': 5}"
1972-03-01,5.90729104402271,-3.5287453923462198,9.43603643636893,"{'n_estimators': 50, 'max_depth': 10}"
1972-04-01,5.801789523049995,-3.1522616565126302,8.954051179562626,"{'n_estimators': 100, 'max_depth': 5}"
1972-05-01,5.798420279778306,-3.0896914942138,8.888111773992106,"{'n_estimators': 100, 'max_depth': 5}"
1972-06-01,5.851919266094982,-3.75913440646755,9.611053672562532,"{'n_estimators': 50, 'max_depth': 5}"
1972-07-01,5.890460015025747,-3.69041667214332,9.580876687169066,"{'n_estimators': 50, 'max_depth': 5}"
1972-08-01,5.812839222238283,-3.96823426517599,9.781073487414274,"{'n_estimators': 100, 'max_depth': 5}"
1972-09-01,5.882579682276115,-2.74370415822574,8.626283840501856,"{'n_estimators': 200, 'max_depth': 5}"
1972-10-01,5.858661728324738,-1.93714234420522,7.7958040725299576,"{'n_estimators': 100, 'max_depth': 5}"
1972-11-01,5.948061844166414,-1.96464527480457,7.912707118970984,"{'n_estimators': 50, 'max_depth': 5}"
1972-12-01,5.308469738921757,-1.99361000495763,7.302079743879387,"{'n_estimators': 200, 'max_depth': 5}"
1973-01-01,5.288357891049337,-1.70929714051176,6.997655031561097,"{'n_estimators': 200, 'max_depth': 5}"
1973-02-01,5.9356791187566,-1.10896569389608,7.044644812652679,"{'n_estimators': 50, 'max_depth': 5}"
1973-03-01,5.889165704402428,-0.50631756542042,6.395483269822848,"{'n_estimators': 100, 'max_depth': 5}"
1973-04-01,5.6741622069260975,0.06599084043763,5.608171366488468,"{'n_estimators': 50, 'max_depth': 5}"
1973-05-01,5.679384243462648,0.76997385593502,4.909410387527628,"{'n_estimators': 50, 'max_depth': 5}"
1973-06-01,9.274462131935202,1.18665240778284,8.087809724152361,"{'n_estimators': 200, 'max_depth': 5}"
1973-07-01,9.160957727193468,1.11858986483297,8.042367862360498,"{'n_estimators': 100, 'max_depth': 5}"
1973-08-01,5.694330603866827,1.18959062608101,4.504739977785817,"{'n_estimators': 50, 'max_depth': 5}"
1973-09-01,5.4013593430429445,1.29162795818476,4.1097313848581845,"{'n_estimators': 200, 'max_depth': 5}"
1973-10-01,9.154299229964082,0.99629290667921,8.158006323284871,"{'n_estimators': 200, 'max_depth': 5}"
1973-11-01,7.781990964023984,1.6454975003629801,6.136493463661004,"{'n_estimators': 50, 'max_depth': 5}"
1973-12-01,7.0548383358335744,2.4077050220234,4.6471333138101745,"{'n_estimators': 50, 'max_depth': 5}"
1974-01-01,7.029769766651168,2.42294438662571,4.606825380025459,"{'n_estimators': 100, 'max_depth': 5}"
1974-02-01,8.02284556496646,2.22301865028164,5.79982691468482,"{'n_estimators': 50, 'max_depth': 5}"
1974-03-01,8.223459468696229,1.92050133382453,6.302958134871698,"{'n_estimators': 100, 'max_depth': 5}"
1974-04-01,10.626178020882847,2.4697271508143,8.156450870068547,"{'n_estimators': 50, 'max_depth': 5}"
1974-05-01,10.915869515066838,2.82305605523798,8.092813459828857,"{'n_estimators': 50, 'max_depth': 5}"
1974-06-01,12.036761921203816,2.63903108821164,9.397730832992176,"{'n_estimators': 200, 'max_depth': 5}"
1974-07-01,14.147890629180727,3.83215556718379,10.315735061996937,"{'n_estimators': 200, 'max_depth': 5}"
1974-08-01,15.773202808701805,5.23983758513104,10.533365223570765,"{'n_estimators': 100, 'max_depth': 5}"
1974-09-01,8.500607793002803,6.580788021937729,1.9198197710650744,"{'n_estimators': 50, 'max_depth': 5}"
1974-10-01,8.31923622192285,6.361215896785439,1.9580203251374106,"{'n_estimators': 50, 'max_depth': 5}"
1974-11-01,11.914646770045975,6.18952509985482,5.725121670191155,"{'n_estimators': 100, 'max_depth': 5}"
1974-12-01,7.695803105321005,6.86608257196788,0.8297205333531252,"{'n_estimators': 50, 'max_depth': 5}"
1975-01-01,11.467487402236197,6.49319145396334,4.974295948272856,"{'n_estimators': 100, 'max_depth': 5}"
1975-02-01,12.015345406370036,6.0315045360044,5.983840870365636,"{'n_estimators': 200, 'max_depth': 5}"
1975-03-01,15.160660680409634,5.467849026249301,9.692811654160334,"{'n_estimators': 50, 'max_depth': 5}"
1975-04-01,14.860920823659548,5.4102054931585295,9.45071533050102,"{'n_estimators': 100, 'max_depth': 5}"
1975-05-01,13.869337849295121,5.03077420472255,8.83856364457257,"{'n_estimators': 200, 'max_depth': 5}"
1975-06-01,11.543088515361035,5.0408871619805,6.502201353380535,"{'n_estimators': 100, 'max_depth': 5}"
1975-07-01,12.989804228384092,5.32700790039371,7.662796327990382,"{'n_estimators': 200, 'max_depth': 5}"
1975-08-01,14.614945737849602,5.8963523143215,8.718593423528102,"{'n_estimators': 200, 'max_depth': 5}"
1975-09-01,15.553882896328453,5.81467708071863,9.739205815609823,"{'n_estimators': 200, 'max_depth': 5}"
1975-10-01,14.366393280025273,5.478083843122071,8.888309436903203,"{'n_estimators': 100, 'max_depth': 5}"
1975-11-01,14.423518645030521,5.97010097401355,8.453417671016972,"{'n_estimators': 100, 'max_depth': 5}"
1975-12-01,15.162335715459232,6.654074724163039,8.508260991296194,"{'n_estimators': 50, 'max_depth': 5}"
1976-01-01,11.188247364873849,5.75552004614769,5.432727318726159,"{'n_estimators': 50, 'max_depth': 5}"
1976-02-01,11.76922917912833,5.9759385545582395,5.79329062457009,"{'n_estimators': 100, 'max_depth': 5}"
1976-03-01,11.716378997958955,6.59650765760719,5.119871340351765,"{'n_estimators': 50, 'max_depth': 5}"
1976-04-01,11.68387144592347,6.8264915193053,4.8573799266181705,"{'n_estimators': 50, 'max_depth': 5}"
1976-05-01,11.564672946029397,6.966340640356659,4.598332305672738,"{'n_estimators': 100, 'max_depth': 5}"
1976-06-01,11.68613722630514,7.19846534420483,4.487671882100311,"{'n_estimators': 200, 'max_depth': 5}"
1976-07-01,11.637825972792722,6.77854120560914,4.859284767183582,"{'n_estimators': 200, 'max_depth': 5}"
1976-08-01,11.760321062659047,7.11628335415959,4.644037708499457,"{'n_estimators': 100, 'max_depth': 5}"
1976-09-01,11.839470763782149,6.58168442116924,5.257786342612909,"{'n_estimators': 50, 'max_depth': 5}"
1976-10-01,11.43792228356901,6.9544710671768595,4.483451216392151,"{'n_estimators': 50, 'max_depth': 5}"
1976-11-01,11.231925900868443,7.3741610091351895,3.857764891733254,"{'n_estimators': 100, 'max_depth': 5}"
1976-12-01,11.71285101916356,7.183943193708201,4.528907825455359,"{'n_estimators': 200, 'max_depth': 5}"
1977-01-01,11.26889389062196,7.92373673156512,3.34515715905684,"{'n_estimators': 50, 'max_depth': 5}"
1977-02-01,11.46183356652064,8.93394897560515,2.527884590915491,"{'n_estimators': 50, 'max_depth': 5}"
1977-03-01,12.939179528152271,9.43201595783886,3.507163570313411,"{'n_estimators': 100, 'max_depth': 5}"
1977-04-01,13.97723597907484,9.50215626131854,4.4750797177563,"{'n_estimators': 100, 'max_depth': 5}"
1977-05-01,14.510046934748898,9.52949361660973,4.980553318139167,"{'n_estimators': 50, 'max_depth': 5}"
1977-06-01,14.450128312267303,9.94754033381055,4.502587978456752,"{'n_estimators': 100, 'max_depth': 5}"
1977-07-01,14.446562776555844,10.17057469131228,4.275988085243563,"{'n_estimators': 100, 'max_depth': 5}"
1977-08-01,14.855196510788522,11.072523406677389,3.782673104111133,"{'n_estimators': 200, 'max_depth': 5}"
1977-09-01,14.99173430992026,10.840109360941371,4.151624948978888,"{'n_estimators': 50, 'max_depth': 5}"
1977-10-01,12.287620581832655,9.70059401393503,2.5870265678976256,"{'n_estimators': 50, 'max_depth': 5}"
1977-11-01,12.61006477097399,8.20694448285066,4.403120288123329,"{'n_estimators': 200, 'max_depth': 5}"
1977-12-01,13.10001958267081,8.1048218319675,4.99519775070331,"{'n_estimators': 100, 'max_depth': 5}"
1978-01-01,7.265184575144481,8.971822063712121,1.7066374885676403,"{'n_estimators': 50, 'max_depth': 5}"
1978-02-01,12.164481539723964,9.477266521704369,2.687215018019595,"{'n_estimators': 200, 'max_depth': 5}"
1978-03-01,11.785013353542901,9.836358000947131,1.94865535259577,"{'n_estimators': 50, 'max_depth': 5}"
1978-04-01,8.027533311402173,9.25189488884892,1.2243615774467465,"{'n_estimators': 200, 'max_depth': 5}"
1978-05-01,12.546769364812533,8.49227002526282,4.054499339549713,"{'n_estimators': 100, 'max_depth': 5}"
1978-06-01,12.171456281340737,9.12427446160417,3.0471818197365668,"{'n_estimators': 200, 'max_depth': 5}"
1978-07-01,6.735027742832785,9.13467085775028,2.3996431149174944,"{'n_estimators': 50, 'max_depth': 5}"
1978-08-01,14.813705708376247,8.18158447201311,6.632121236363137,"{'n_estimators': 200, 'max_depth': 5}"
1978-09-01,15.184759031973892,8.35417319112878,6.830585840845112,"{'n_estimators': 100, 'max_depth': 5}"
1978-10-01,12.303449652627982,9.12731891750973,3.176130735118253,"{'n_estimators': 100, 'max_depth': 5}"
1978-11-01,11.710442648786664,9.55532222395814,2.1551204248285245,"{'n_estimators': 50, 'max_depth': 5}"
1978-12-01,11.841968263557776,9.629254190730279,2.212714072827497,"{'n_estimators': 200, 'max_depth': 5}"
1979-01-01,7.276856019359749,9.60033615161357,2.323480132253821,"{'n_estimators': 50, 'max_depth': 5}"
1979-02-01,11.859046974264274,10.156353988021149,1.7026929862431253,"{'n_estimators': 200, 'max_depth': 5}"
1979-03-01,12.112351491509061,9.93159807436503,2.1807534171440306,"{'n_estimators': 200, 'max_depth': 5}"
1979-04-01,12.04274794328893,10.10617980298147,1.9365681403074593,"{'n_estimators': 100, 'max_depth': 5}"
1979-05-01,7.854892422801627,10.8400152970846,2.9851228742829727,"{'n_estimators': 200, 'max_depth': 5}"
1979-06-01,8.718227188337652,11.04179791658224,2.3235707282445883,"{'n_estimators': 100, 'max_depth': 5}"
1979-07-01,8.846250089460003,11.287090177119929,2.440840087659925,"{'n_estimators': 100, 'max_depth': 5}"
1979-08-01,11.720213267990113,11.34078443352586,0.37942883446425313,"{'n_estimators': 50, 'max_depth': 5}"
1979-09-01,11.784371212665281,11.30555260361936,0.47881860904592166,"{'n_estimators': 50, 'max_depth': 5}"
1979-10-01,8.407518823912632,11.75345005739023,3.3459312334775984,"{'n_estimators': 100, 'max_depth': 5}"
1979-11-01,9.094684341677327,11.66186041560251,2.5671760739251823,"{'n_estimators': 200, 'max_depth': 5}"
1979-12-01,8.32913660235251,11.581447133810329,3.2523105314578196,"{'n_estimators': 200, 'max_depth': 5}"
1980-01-01,8.465403559608596,11.01402082141322,2.5486172618046243,"{'n_estimators': 200, 'max_depth': 5}"
1980-02-01,11.546985569222898,10.35778271132481,1.1892028578980867,"{'n_estimators': 50, 'max_depth': 5}"
1980-03-01,7.997151619870101,11.78175713323863,3.784605513368529,"{'n_estimators': 100, 'max_depth': 5}"
1980-04-01,8.113336396557493,12.04204269759121,3.928706301033717,"{'n_estimators': 100, 'max_depth': 5}"
1980-05-01,7.905643210817131,11.998882624858789,4.0932394140416575,"{'n_estimators': 200, 'max_depth': 5}"
1980-06-01,9.339917151358957,11.66744129574879,2.327524144389832,"{'n_estimators': 100, 'max_depth': 5}"
1980-07-01,10.460886218958294,11.10316674280786,0.6422805238495659,"{'n_estimators': 100, 'max_depth': 5}"
