Date,Actual,Predicted,RMSE
1963-09-01,3.0299155865835403,3.6212269818592575,0.5913113952757172
1963-10-01,3.34915360195571,3.4649368561247003,0.11578325416899027
1963-11-01,2.58233365244942,3.714401800561706,1.1320681481122858
1963-12-01,1.58805221746098,3.6128552431731906,2.0248030257122105
1964-01-01,1.33926730124198,3.427320836088991,2.0880535348470106
1964-02-01,0.8083923909201599,3.372497451848562,2.5641050609284024
1964-03-01,0.9253954388512999,3.0777549080958697,2.15235946924457
1964-04-01,0.21808639941738,2.987290237072294,2.769203837654914
1964-05-01,-0.30149969916433,3.189404081698619,3.4909037808629493
1964-06-01,-0.27048679423669,3.2913666956614995,3.5618534898981897
1964-07-01,-1.89450392500539,2.897956114280707,4.792460039286097
1964-08-01,-2.29906801013305,3.0223712451428306,5.32143925527588
1964-09-01,-3.5963149282603304,2.949771002294497,6.546085930554828
1964-10-01,-3.6528642143336696,2.882243966111222,6.535108180444892
1964-11-01,-3.43272727812612,3.1447131664452184,6.577440444571339
1964-12-01,-3.96805567614091,3.1010949398726653,7.069150616013575
1965-01-01,-3.4755937557960803,2.982259818545568,6.457853574341648
1965-02-01,-2.64890220948198,2.963030911194815,5.611933120676795
1965-03-01,-2.21380649323538,3.032493333594865,5.246299826830246
1965-04-01,-2.22651252965739,3.019363093683654,5.245875623341044
1965-05-01,-1.81372001150913,2.9998654995720466,4.813585511081177
1965-06-01,-1.08932144798304,3.4134924070497625,4.5028138550328025
1965-07-01,-1.16709277278281,3.4483631671620056,4.615455939944816
1965-08-01,-2.1050276867498,3.3714079817639715,5.476435668513771
1965-09-01,-2.58761315240095,3.2030903751382547,5.790703527539204
1965-10-01,-2.37788032011569,3.1313051308359467,5.509185450951637
1965-11-01,-2.3561836699148597,3.1508061999723598,5.506989869887219
1965-12-01,-2.45608214208239,3.2255219054957207,5.68160404757811
1966-01-01,-1.77341607901369,3.166275760080033,4.939691839093722
1966-02-01,-1.3016897705553299,3.2938968829921356,4.595586653547466
1966-03-01,-0.81990886933697,3.6242927183195803,4.444201587656551
1966-04-01,-1.00947336423591,3.5110906489698044,4.520564013205714
1966-05-01,-0.60843084754333,3.9034873777746117,4.511918225317942
1966-06-01,-0.48535843755380004,4.016584778503166,4.501943216056966
1966-07-01,-0.24684475548130003,4.090488116352063,4.337332871833363
1966-08-01,0.30032157325892,4.60647376587233,4.3061521926134105
1966-09-01,0.83725961215932,4.901989396269651,4.064729784110331
1966-10-01,0.58597346247946,5.044313481425718,4.458340018946258
1966-11-01,0.012934079183079998,4.707528696176663,4.694594616993583
1966-12-01,0.27983091447607,4.7076551317892585,4.427824217313189
1967-01-01,-0.23003099633072,4.4693102595638905,4.699341255894611
1967-02-01,-0.9335880523184299,4.266820647939846,5.200408700258276
1967-03-01,-1.23251214475457,4.16215576414832,5.39466790890289
1967-04-01,-1.59759493259649,4.10099413807772,5.69858907067421
1967-05-01,-1.81037099513581,4.036300840268343,5.846671835404153
