Date,Predicted,Actual,RMSE
1978-04-01,12.95177285080276,9.25189488884892,3.69987796195384
1978-05-01,11.818948436169215,8.49227002526282,3.3266784109063945
1978-06-01,11.878252409455676,9.12427446160417,2.7539779478515065
1978-07-01,12.376384368041814,9.13467085775028,3.241713510291534
1978-08-01,11.162038495390794,8.18158447201311,2.9804540233776837
1978-09-01,11.174924005546043,8.35417319112878,2.820750814417263
1978-10-01,12.063082219109573,9.12731891750973,2.9357633015998434
1978-11-01,13.752811249329275,9.55532222395814,4.197489025371135
1978-12-01,13.145697839383452,9.629254190730279,3.5164436486531727
1979-01-01,11.964830791750352,9.60033615161357,2.3644946401367815
1979-02-01,12.791031446651278,10.156353988021149,2.6346774586301294
1979-03-01,12.117851079972905,9.93159807436503,2.186253005607874
1979-04-01,11.567303397085405,10.10617980298147,1.4611235941039347
1979-05-01,12.300735338266774,10.8400152970846,1.4607200411821744
1979-06-01,11.754117806960547,11.04179791658224,0.712319890378307
1979-07-01,11.74327273128747,11.287090177119929,0.45618255416754216
1979-08-01,10.9372093015974,11.34078443352586,0.4035751319284593
1979-09-01,11.00589845335263,11.30555260361936,0.29965415026672915
1979-10-01,11.077162631670811,11.75345005739023,0.6762874257194191
1979-11-01,9.838195870470756,11.66186041560251,1.823664545131754
1979-12-01,8.965819445152327,11.581447133810329,2.6156276886580017
1980-01-01,9.873649481317518,11.01402082141322,1.1403713400957027
1980-02-01,10.07094975733392,10.35778271132481,0.28683295399089026
1980-03-01,11.131411435466447,11.78175713323863,0.6503456977721829
1980-04-01,12.501909124932364,12.04204269759121,0.45986642734115435
1980-05-01,12.146357967899489,11.998882624858789,0.14747534304069987
1980-06-01,9.719804697520857,11.66744129574879,1.9476365982279322
1980-07-01,9.638883731857776,11.10316674280786,1.4642830109500835
1980-08-01,5.502181618124071,9.79691859901767,4.2947369808936
1980-09-01,3.363563142948969,9.0057723227128,5.642209179763832
1980-10-01,1.625702435077745,8.43323771458806,6.807535279510315
1980-11-01,1.2722718257737426,8.32776648239526,7.0554946566215175
1980-12-01,0.9132759479988426,9.05256609547462,8.139290147475778
1981-01-01,1.8057902302270001,8.999376528357491,7.193586298130491
1981-02-01,3.1048102099863453,10.64422441133434,7.539414201347995
1981-03-01,3.728049257496197,10.58547408601895,6.857424828522753
1981-04-01,2.7133675138255544,10.74859855654792,8.035231042722366
1981-05-01,1.929527011877001,10.96327145013311,9.03374443825611
1981-06-01,2.3029164772769963,10.97245625758118,8.669539780304184
1981-07-01,2.806644921601272,11.39085753991322,8.584212618311948
1981-08-01,4.449045199443912,11.64852364920596,7.199478449762047
1981-09-01,6.327657881203725,12.645967903323442,6.318310022119716
1981-10-01,5.59801104680491,12.481013401317021,6.8830023545121115
1981-11-01,3.0852426450622907,12.14905586663286,9.06381322157057
1981-12-01,2.858427783357733,12.149326611580449,9.290898828222716
1982-01-01,4.644454041613107,13.525435079719369,8.880981038106261
1982-02-01,5.153738030111242,13.671369118165039,8.517631088053797
1982-03-01,5.646927780265274,13.80266687949665,8.155739099231376
1982-04-01,3.3865318024193414,13.25950616870195,9.872974366282609
1982-05-01,3.7986116580279408,13.51777288868461,9.719161230656669
1982-06-01,6.765363205472639,14.08243126750017,7.317068062027531
1982-07-01,7.556605820534717,14.30515212015299,6.748546299618273
1982-08-01,7.551385571462998,14.31275985462921,6.761374283166212
1982-09-01,4.395869511249094,13.04857160174579,8.652702090496696
1982-10-01,2.4078259899221752,11.95215720640898,9.544331216486805
1982-11-01,2.867188892240396,11.72542550530035,8.858236613059955
1982-12-01,3.1385634284839288,11.89690134360594,8.758337915122011
1983-01-01,2.1220368462750194,11.45070153701413,9.32866469073911
1983-02-01,2.228805213406135,11.37872294809714,9.149917734691005
1983-03-01,1.9591482908872973,11.15459652345689,9.195448232569593
1983-04-01,2.2895763923570023,10.59706013415338,8.307483741796378
1983-05-01,2.6885178460667483,10.25041728369018,7.561899437623431
1983-06-01,1.8945818593246164,10.171755700388479,8.277173841063863
1983-07-01,1.625987965385396,10.14482829963423,8.518840334248836
1983-08-01,2.028531420279368,10.60906739376594,8.580535973486572
1983-09-01,1.9398667789405062,10.42953585223243,8.489669073291925
1983-10-01,2.500486996164021,10.48168317811664,7.981196181952619
1983-11-01,2.527225117281292,10.623588135321329,8.096363018040037
1983-12-01,2.6384808283740266,10.74634707816972,8.107866249795693
1984-01-01,3.08024930982475,10.79876312683869,7.71851381701394
1984-02-01,5.132105381087231,11.3896717110254,6.257566329938169
1984-03-01,4.720003158645602,11.16473904524248,6.444735886596879
1984-04-01,4.424847549593167,10.76962112399326,6.344773574400094
1984-05-01,4.150413014825646,10.938875012197501,6.788461997371855
1984-06-01,3.54290745800757,11.2629945585579,7.720087100550329
1984-07-01,3.2257539908267496,11.31938853423488,8.09363454340813
1984-08-01,1.611257610052145,10.6764695039567,9.065211893904554
1984-09-01,1.9343693829812612,10.63501794532386,8.700648562342598
1984-10-01,2.773928825464795,10.65557673390629,7.881647908441495
1984-11-01,3.16054008359348,10.45845846160276,7.29791837800928
1984-12-01,3.3495157083693083,10.42288377667199,7.073368068302681
1985-01-01,2.6302856288830414,10.1602663507621,7.529980721879059
1985-02-01,1.5980016471411806,9.9615297703139,8.36352812317272
1985-03-01,1.0863939089178611,10.29732942127608,9.210935512358219
1985-04-01,1.5158450513296682,10.54959502085612,9.033749969526452
1985-05-01,1.2571189452596254,10.63475615535809,9.377637210098465
1985-06-01,2.377582451094934,10.71565193131705,8.338069480222115
1985-07-01,2.2818612026780176,10.87620855965088,8.594347356972863
1985-08-01,2.483684062108402,11.1312213640113,8.647537301902897
1985-09-01,3.4029683232552994,11.75911215132323,8.35614382806793
1985-10-01,3.0500605296117147,11.699545839275661,8.649485309663946
1985-11-01,1.9879245202849551,11.30360579625291,9.315681275967954
1985-12-01,1.9123481317870947,11.13832933132175,9.225981199534655
1986-01-01,2.3251750936430913,11.03866339872452,8.713488305081428
1986-02-01,1.9744134049191313,10.99405597776628,9.019642572847149
1986-03-01,0.7345799315681081,10.20065508737588,9.466075155807772
1986-04-01,-0.1880045063881024,9.86214540478656,10.050149911174662
1986-05-01,-0.03130827864305097,10.07337068963858,10.10467896828163
1986-06-01,-0.21165199853027605,9.92715282481846,10.138804823348735
1986-07-01,0.6058110638962706,9.71748687483542,9.111675810939149
1986-08-01,-0.20327837408535387,9.80155292754698,10.004831301632334
1986-09-01,0.5924443475455607,10.31088235866306,9.718438011117499
1986-10-01,1.2064035743791113,10.74210452551678,9.535700951137668
1986-11-01,0.8637791915714299,10.89262320822423,10.0288440166528
1986-12-01,0.5144882314905619,10.84688733372283,10.332399102232268
1987-01-01,0.4187146012054441,10.521712997774289,10.102998396568845
1987-02-01,0.22620164514156293,10.30666167005045,10.080460024908888
1987-03-01,0.2011338920118586,9.78808838023976,9.586954488227901
1987-04-01,0.5834071547311162,9.547154030797241,8.963746876066125
1987-05-01,0.5265459704520437,10.54416961724187,10.017623646789826
1987-06-01,-0.41854289536695344,10.657640898187081,11.076183793554033
1987-07-01,-1.420638040322613,10.950345027898202,12.370983068220815
1987-08-01,-2.0172543337904596,10.33421753377836,12.35147186756882
1987-09-01,-1.6939314136488894,10.83585202171864,12.52978343536753
1987-10-01,-0.8684164467926472,12.42782151631709,13.296237963109737
1987-11-01,1.4988265048107952,13.79844068422759,12.299614179416794
1987-12-01,1.6663370224790857,14.26218669849701,12.595849676017924
1988-01-01,1.0066700931907135,13.823197341745061,12.816527248554348
1988-02-01,0.7367382051930189,14.16558931135902,13.428851106166
1988-03-01,0.6716491701080542,14.421543923692301,13.749894753584247
1988-04-01,0.7200601069228698,14.94515538637941,14.22509527945654
1988-05-01,1.2195291399637718,15.191947926139179,13.972418786175407
1988-06-01,0.03546667050354824,14.57054956333074,14.535082892827191
1988-07-01,0.09408530378860736,15.142125977307899,15.048040673519292
1988-08-01,0.735109199168841,14.545422414527632,13.810313215358791
1988-09-01,0.8783538863001867,13.816317729335669,12.937963843035483
1988-10-01,1.683314870202933,13.54781360533008,11.864498735127148
1988-11-01,2.2948048012508764,14.98002183797238,12.685217036721504
1988-12-01,1.6700798540267856,15.204074375042179,13.533994521015394
1989-01-01,1.1769372308897639,15.40282261614802,14.225885385258255
1989-02-01,1.2887575150794195,15.05428762996861,13.76553011488919
1989-03-01,1.4630658939806844,15.43588922808678,13.972823334106096
1989-04-01,0.9734851978978085,15.503405201669501,14.529920003771693
1989-05-01,0.5563493550085399,15.09207545662996,14.535726101621421
1989-06-01,0.8750093693453902,14.665589177332139,13.790579807986749
1989-07-01,0.37408753585590837,14.84937641555732,14.475288879701411
1989-08-01,-0.17926950704264044,13.875801545657529,14.05507105270017
1989-09-01,-0.25233469602185465,13.73748080972197,13.989815505743824
1989-10-01,-0.4433936787241297,13.59339406589825,14.03678774462238
1989-11-01,-0.3146260834985535,14.60558355437451,14.920209637873064
1989-12-01,-0.5349153668308206,14.63144713868969,15.16636250552051
1990-01-01,-0.10570295219482428,14.957948186985739,15.063651139180564
1990-02-01,0.6087642351570217,14.949605587691849,14.340841352534827
1990-03-01,0.3662139692730113,15.05498211022891,14.688768140955897
1990-04-01,0.46426738938460677,15.206116521608429,14.741849132223823
1990-05-01,-0.6432169871664062,14.45448642741518,15.097703414581586
1990-06-01,-1.1126490845408208,14.455410232536181,15.568059317077001
1990-07-01,-0.48736131640564473,14.55014884430765,15.037510160713294
1990-08-01,0.2760521630090089,15.70564545635939,15.429593293350381
1990-09-01,1.0885439503055565,16.13032227149107,15.041778321185514
1990-10-01,1.3962174288544604,15.83035448252367,14.434137053669211
1990-11-01,0.7892137287042971,15.41975191319529,14.630538184490993
1990-12-01,0.2546335596367886,14.522336198855989,14.2677026392192
1991-01-01,0.47608859717558794,14.649112480055958,14.17302388288037
1991-02-01,-0.3932283176759066,13.12398388639966,13.517212204075566
1991-03-01,-0.4308988960476574,11.707815588530531,12.138714484578188
1991-04-01,-0.5429292658880724,11.48066049088081,12.023589756768882
1991-05-01,-0.16779745950332536,12.227332751167399,12.395130210670725
1991-06-01,0.08352253638820528,11.9315518156239,11.848029279235694
1991-07-01,0.07781491936834595,11.591094263251819,11.513279343883472
1991-08-01,-0.0005759893996941656,11.0991402751023,11.099716264501994
1991-09-01,-0.14877938190616824,9.81340932644538,9.962188708351547
1991-10-01,-0.39307128368357525,10.19140251591708,10.584473799600655
1991-11-01,-0.5109709025088609,10.78517203724971,11.296142939758571
1991-12-01,-0.37455864331615274,10.895246905515311,11.269805548831464
1992-01-01,-0.8823962109011978,10.06883892416612,10.951235135067318
1992-02-01,-0.7518628894395061,9.75652099875556,10.508383888195066
1992-03-01,0.07260161469394344,10.39346842654096,10.320866811847015
1992-04-01,0.5470810856670969,9.92473008658469,9.377649000917593
1992-05-01,0.3895404839725156,9.40228370768159,9.012743223709075
1992-06-01,0.6557059370153446,8.91511606171029,8.259410124694945
1992-07-01,0.42123520674618753,7.48956599860077,7.068330791854582
1992-08-01,0.5901297383559854,7.50521177233505,6.915082033979065
1992-09-01,0.3909386546246969,6.954487764106029,6.5635491094813325
1992-10-01,-0.1115441294402828,6.95463672685392,7.066180856294203
1992-11-01,0.020949067970713386,7.36587144992082,7.344922381950107
1992-12-01,-0.31269006669607347,6.92570001637469,7.2383900830707635
1993-01-01,-0.5417779027867589,6.89205544225497,7.433833345041728
1993-02-01,-0.07694044080312157,5.96008359866011,6.0370240394632315
1993-03-01,-0.00361064013492296,5.84589498500141,5.849505625136333
1993-04-01,0.07631049317065841,6.58908204128838,6.512771548117722
1993-05-01,0.05713525267452102,7.09717971550787,7.040044462833349
1993-06-01,0.31948110635430726,7.603362047263119,7.283880940908812
1993-07-01,0.2886296019164796,7.64915778473942,7.36052818282294
1993-08-01,0.7043484424970172,7.43238863252457,6.728040190027553
1993-09-01,0.9657426086342946,7.60979634683007,6.644053738195775
1993-10-01,0.8462251313400095,7.7493239381001,6.903098806760091
1993-11-01,0.5595635473677998,7.91503760691609,7.35547405954829
1993-12-01,0.350173078065775,8.15754678080959,7.807373702743814
1994-01-01,0.5027042044329058,8.46988855046779,7.967184346034884
1994-02-01,0.5417165462803837,8.574091689351459,8.032375143071075
1994-03-01,0.6096665606894716,8.525798551833901,7.91613199114443
1994-04-01,0.8861501496838571,8.98080685186901,8.094656702185153
