Date,Prediction,Actual,RMSE
1970-03-01,7.2213162394424035,-1.6882974241758602,8.909613663618263
1970-04-01,8.118892323569467,-1.56181912689615,9.680711450465617
1970-05-01,12.879960100201265,0.03291134671612,12.847048753485145
1970-06-01,9.664744961681006,0.6684580177345101,8.996286943946496
1970-07-01,7.403704365870064,1.15743139559907,6.2462729702709945
1970-08-01,7.6671938136129105,1.10893055109326,6.558263262519651
1970-09-01,6.604215425990283,0.73995040543766,5.864265020552623
1970-10-01,5.883593566137161,0.77786185512358,5.105731711013581
1970-11-01,4.305591947884591,1.18102797955617,3.124563968328421
1970-12-01,3.7890475132919126,0.31555751529843,3.4734899979934823
1971-01-01,3.4558648941857917,-0.16709123430016,3.6229561284859515
1971-02-01,3.947535558529961,-0.9586367071483001,4.906172265678261
1971-03-01,3.4178867139701543,-0.87534280564596,4.293229519616114
1971-04-01,3.3194720888619025,-1.14716032578183,4.466632414643732
1971-05-01,3.7905895195054597,-1.2261023454120101,5.01669186491747
1971-06-01,3.9996761038684165,-0.9966835847881401,4.996359688656557
1971-07-01,3.945729016410469,-1.23612564954272,5.181854665953189
1971-08-01,4.033916533728802,-1.05667923166085,5.0905957653896525
1971-09-01,3.7623985722115565,-2.24577441579947,6.008172988011026
1971-10-01,3.6535212519372777,-1.89054545665326,5.544066708590538
1971-11-01,4.766747636623117,-1.18648291712324,5.953230553746358
1971-12-01,4.317214826149865,-1.73583700374462,6.053051829894485
1972-01-01,4.425735398898605,-2.6714873596010698,7.097222758499675
1972-02-01,4.3881351931746035,-3.0433439385573102,7.431479131731914
1972-03-01,4.489571649741581,-3.5287453923462198,8.018317042087801
1972-04-01,3.9079861054220357,-3.1522616565126302,7.060247761934666
1972-05-01,4.521398509570993,-3.0896914942138,7.611090003784793
1972-06-01,4.489403555548836,-3.75913440646755,8.248537962016385
1972-07-01,4.582170874373433,-3.69041667214332,8.272587546516753
1972-08-01,4.25876281397398,-3.96823426517599,8.22699707914997
1972-09-01,5.398378209918954,-2.74370415822574,8.142082368144695
1972-10-01,5.170360104928283,-1.93714234420522,7.107502449133502
1972-11-01,5.165247901232453,-1.96464527480457,7.129893176037023
1972-12-01,5.152510884641045,-1.99361000495763,7.146120889598675
1973-01-01,5.5854913779156865,-1.70929714051176,7.294788518427446
1973-02-01,5.765718010818648,-1.10896569389608,6.874683704714728
1973-03-01,5.92021619702407,-0.50631756542042,6.42653376244449
1973-04-01,6.276019566908596,0.06599084043763,6.210028726470966
1973-05-01,9.160438035427498,0.76997385593502,8.39046417949248
1973-06-01,9.663082944173777,1.18665240778284,8.476430536390936
1973-07-01,10.042379711204756,1.11858986483297,8.923789846371786
